yearid,Level of Data,Subject,DenominatorType,District,Discode,School,Schcode,Grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore
2022,sch,rea,Regular,Newmarket,399,Newmarket Elementary School,21300,3,75 - 80,< 10 %,32,30,30,60,40,596
2022,sch,rea,Regular,Newmarket,399,Newmarket Elementary School,21300,4,70 - 75,23,24,32,20,53,47,601
2022,sch,rea,Regular,Newmarket,399,Newmarket Elementary School,21300,5,60 - 65,11,16,54,19,73,27,635
2022,sch,sci,Regular,Newmarket,399,Newmarket Elementary School,21300,0,60 - 65,24,32,29,16,44,56,
2022,sch,sci,Regular,Newmarket,399,Newmarket Elementary School,21300,5,60 - 65,24,32,29,16,44,56,553
2022,sch,mat,Regular,Newmarket,399,Newmarket Jr.-Sr. High School,23115,0,50 - 55,24,37,33,< 10 %,39,61,
2022,sch,mat,Regular,Newmarket,399,Newmarket Jr.-Sr. High School,23115,11,50 - 55,24,37,33,< 10 %,39,61,496
2022,sch,rea,Regular,Newmarket,399,Newmarket Jr.-Sr. High School,23115,0,50 - 55,12,14,57,18,75,25,
2022,sch,rea,Regular,Newmarket,399,Newmarket Jr.-Sr. High School,23115,11,50 - 55,12,14,57,18,75,25,535
2022,sch,sci,Regular,Newmarket,399,Newmarket Jr.-Sr. High School,23115,0,40 - 45,36,18,39,< 10 %,45,55,
2022,sch,sci,Regular,Newmarket,399,Newmarket Jr.-Sr. High School,23115,11,40 - 45,36,18,39,< 10 %,45,55,1150
2022,sch,mat,Regular,Newmarket,399,Newmarket Jr.-Sr. High (Elem),26560,0,220 - 225,34,37,20,< 10 %,29,71,
2022,sch,mat,Regular,Newmarket,399,Newmarket Jr.-Sr. High (Elem),26560,6,70 - 75,51,31,16,< 10 %,17,83,485
2022,sch,mat,Regular,Newmarket,399,Newmarket Jr.-Sr. High (Elem),26560,7,75 - 80,31,32,24,13,37,63,528
2022,sch,mat,Regular,Newmarket,399,Newmarket Jr.-Sr. High (Elem),26560,8,75 - 80,21,47,19,13,32,68,568
2022,sch,rea,Regular,Newmarket,399,Newmarket Jr.-Sr. High (Elem),26560,0,220 - 225,15,34,40,11,52,48,
2022,sch,rea,Regular,Newmarket,399,Newmarket Jr.-Sr. High (Elem),26560,6,70 - 75,17,34,33,16,49,51,644
2022,sch,rea,Regular,Newmarket,399,Newmarket Jr.-Sr. High (Elem),26560,7,75 - 80,13,36,44,< 10 %,51,49,646
2022,sch,rea,Regular,Newmarket,399,Newmarket Jr.-Sr. High (Elem),26560,8,75 - 80,14,31,44,12,55,45,663
2022,sch,sci,Regular,Newmarket,399,Newmarket Jr.-Sr. High (Elem),26560,0,75 - 80,33,27,30,10,41,59,
2022,sch,sci,Regular,Newmarket,399,Newmarket Jr.-Sr. High (Elem),26560,8,75 - 80,33,27,30,10,41,59,850
2022,sch,mat,Regular,Newport,401,Newport Middle High School (High),21985,0,45 - 50,43,45,10,< 10 %,12,88,
2022,sch,mat,Regular,Newport,401,Newport Middle High School (High),21985,11,45 - 50,43,45,10,< 10 %,12,88,433
2022,sch,rea,Regular,Newport,401,Newport Middle High School (High),21985,0,45 - 50,20,33,39,< 10 %,47,53,
2022,sch,rea,Regular,Newport,401,Newport Middle High School (High),21985,11,45 - 50,20,33,39,< 10 %,47,53,480
2022,sch,sci,Regular,Newport,401,Newport Middle High School (High),21985,0,50 - 55,48,27,23,< 10 %,25,75,
2022,sch,sci,Regular,Newport,401,Newport Middle High School (High),21985,11,50 - 55,48,27,23,< 10 %,25,75,1146
2022,sch,mat,Regular,Newport,401,Richards Elementary School,21995,0,145 - 150,68,21,< 10 %,< 10 %,11,89,
2022,sch,mat,Regular,Newport,401,Richards Elementary School,21995,3,50 - 55,59,24,10,< 10 %,18,82,398
2022,sch,mat,Regular,Newport,401,Richards Elementary School,21995,4,35 - 40,67,21,< 10 %,< 10 %,13,87,415
2022,sch,mat,Regular,Newport,401,Richards Elementary School,21995,5,55 - 60,78,19,< 10 %,< 10 %,< 10 %,> 90 %,428
2022,sch,rea,Regular,Newport,401,Richards Elementary School,21995,0,145 - 150,64,18,13,< 10 %,18,82,
2022,sch,rea,Regular,Newport,401,Richards Elementary School,21995,3,50 - 55,57,25,< 10 %,10,18,82,553
2022,sch,rea,Regular,Newport,401,Richards Elementary School,21995,4,35 - 40,69,15,13,< 10 %,15,85,553
2022,sch,rea,Regular,Newport,401,Richards Elementary School,21995,5,55 - 60,66,14,17,< 10 %,21,79,578
2022,sch,sci,Regular,Newport,401,Richards Elementary School,21995,0,55 - 60,64,19,12,< 10 %,17,83,
2022,sch,sci,Regular,Newport,401,Richards Elementary School,21995,5,55 - 60,64,19,12,< 10 %,17,83,538
2022,sch,mat,Regular,Newport,401,Newport Middle School,26970,0,185 - 190,56,32,< 10 %,< 10 %,13,87,
2022,sch,mat,Regular,Newport,401,Newport Middle School,26970,6,55 - 60,55,34,11,< 10 %,11,89,474
2022,sch,mat,Regular,Newport,401,Newport Middle School,26970,7,65 - 70,47,36,11,< 10 %,17,83,504
2022,sch,mat,Regular,Newport,401,Newport Middle School,26970,8,65 - 70,64,25,< 10 %,< 10 %,10,90,516
2022,sch,rea,Regular,Newport,401,Newport Middle School,26970,0,185 - 190,44,32,21,< 10 %,24,76,
2022,sch,rea,Regular,Newport,401,Newport Middle School,26970,6,55 - 60,45,36,18,< 10 %,20,80,614
2022,sch,rea,Regular,Newport,401,Newport Middle School,26970,7,65 - 70,38,33,24,< 10 %,29,71,622
2022,sch,rea,Regular,Newport,401,Newport Middle School,26970,8,65 - 70,49,28,19,< 10 %,22,78,630
2022,sch,sci,Regular,Newport,401,Newport Middle School,26970,0,65 - 70,48,28,19,< 10 %,24,76,
2022,sch,sci,Regular,Newport,401,Newport Middle School,26970,8,65 - 70,48,28,19,< 10 %,24,76,843
2022,sch,mat,Regular,North Hampton,405,North Hampton School,20805,0,195 - 200,15,21,26,38,64,36,
2022,sch,mat,Regular,North Hampton,405,North Hampton School,20805,3,35 - 40,19,14,17,50,67,33,438
2022,sch,mat,Regular,North Hampton,405,North Hampton School,20805,4,35 - 40,11,16,37,37,74,26,479
2022,sch,mat,Regular,North Hampton,405,North Hampton School,20805,5,30 - 35,10,19,16,55,71,29,522
2022,sch,mat,Regular,North Hampton,405,North Hampton School,20805,6,25 - 30,24,28,28,21,48,52,513
2022,sch,mat,Regular,North Hampton,405,North Hampton School,20805,7,35 - 40,< 10 %,28,33,31,64,36,567
2022,sch,mat,Regular,North Hampton,405,North Hampton School,20805,8,25 - 30,19,23,23,35,58,42,596
2022,sch,rea,Regular,North Hampton,405,North Hampton School,20805,0,195 - 200,12,18,37,33,70,30,
2022,sch,rea,Regular,North Hampton,405,North Hampton School,20805,3,35 - 40,22,19,22,36,58,42,590
2022,sch,rea,Regular,North Hampton,405,North Hampton School,20805,4,35 - 40,< 10 %,26,37,34,71,29,627
2022,sch,rea,Regular,North Hampton,405,North Hampton School,20805,5,30 - 35,10,13,29,48,77,23,654
2022,sch,rea,Regular,North Hampton,405,North Hampton School,20805,6,25 - 30,14,< 10 %,34,52,86,14,678
2022,sch,rea,Regular,North Hampton,405,North Hampton School,20805,7,35 - 40,< 10 %,19,58,14,72,28,661
2022,sch,rea,Regular,North Hampton,405,North Hampton School,20805,8,25 - 30,15,31,42,12,54,46,668
2022,sch,sci,Regular,North Hampton,405,North Hampton School,20805,0,55 - 60,19,18,46,18,63,37,
2022,sch,sci,Regular,North Hampton,405,North Hampton School,20805,5,30 - 35,19,< 10 %,48,26,74,26,557
2022,sch,sci,Regular,North Hampton,405,North Hampton School,20805,8,25 - 30,19,31,42,< 10 %,50,50,853
2022,sch,mat,Regular,Northumberland,407,Groveton High School,22900,0,25 - 30,27,54,19,< 10 %,19,81,
2022,sch,mat,Regular,Northumberland,407,Groveton High School,22900,11,25 - 30,27,54,19,< 10 %,19,81,465
2022,sch,rea,Regular,Northumberland,407,Groveton High School,22900,0,25 - 30,27,38,35,< 10 %,35,65,
2022,sch,rea,Regular,Northumberland,407,Groveton High School,22900,11,25 - 30,27,38,35,< 10 %,35,65,461
2022,sch,sci,Regular,Northumberland,407,Groveton High School,22900,0,25 - 30,56,16,24,< 10 %,28,72,
2022,sch,sci,Regular,Northumberland,407,Groveton High School,22900,11,25 - 30,56,16,24,< 10 %,28,72,1145
2022,sch,mat,Regular,Northumberland,407,Groveton Elementary School,22905,0,65 - 70,38,46,11,< 10 %,15,85,
2022,sch,mat,Regular,Northumberland,407,Groveton Elementary School,22905,3,20 - 25,33,33,19,14,33,67,421
2022,sch,mat,Regular,Northumberland,407,Groveton Elementary School,22905,4,20 - 25,39,48,13,< 10 %,13,87,425
2022,sch,mat,Regular,Northumberland,407,Groveton Elementary School,22905,5,20 - 25,43,57,< 10 %,< 10 %,< 10 %,> 90 %,445
2022,sch,rea,Regular,Northumberland,407,Groveton Elementary School,22905,0,65 - 70,42,20,28,11,38,62,
2022,sch,rea,Regular,Northumberland,407,Groveton Elementary School,22905,3,20 - 25,52,19,14,14,29,71,559
2022,sch,rea,Regular,Northumberland,407,Groveton Elementary School,22905,4,20 - 25,48,17,26,< 10 %,35,65,575
2022,sch,rea,Regular,Northumberland,407,Groveton Elementary School,22905,5,20 - 25,24,24,43,10,52,48,615
2022,sch,sci,Regular,Northumberland,407,Groveton Elementary School,22905,0,20 - 25,38,33,29,< 10 %,29,71,
2022,sch,sci,Regular,Northumberland,407,Groveton Elementary School,22905,5,20 - 25,38,33,29,< 10 %,29,71,542
2022,sch,mat,Regular,Northumberland,407,Groveton High School (Middle),26600,0,60 - 65,36,31,31,< 10 %,33,67,
2022,sch,mat,Regular,Northumberland,407,Groveton High School (Middle),26600,6,44849,50,14,36,< 10 %,36,64,486
2022,sch,mat,Regular,Northumberland,407,Groveton High School (Middle),26600,7,25 - 30,18,36,43,< 10 %,46,54,539
2022,sch,mat,Regular,Northumberland,407,Groveton High School (Middle),26600,8,15 - 20,53,37,11,< 10 %,11,89,535
2022,sch,rea,Regular,Northumberland,407,Groveton High School (Middle),26600,0,60 - 65,20,23,48,< 10 %,57,43,
2022,sch,rea,Regular,Northumberland,407,Groveton High School (Middle),26600,6,44849,43,< 10 %,50,< 10 %,50,50,625
2022,sch,rea,Regular,Northumberland,407,Groveton High School (Middle),26600,7,25 - 30,< 10 %,33,48,11,59,41,649
2022,sch,rea,Regular,Northumberland,407,Groveton High School (Middle),26600,8,15 - 20,21,21,47,11,58,42,666
2022,sch,sci,Regular,Northumberland,407,Groveton High School (Middle),26600,0,15 - 20,67,22,11,< 10 %,11,89,
2022,sch,sci,Regular,Northumberland,407,Groveton High School (Middle),26600,8,15 - 20,67,22,11,< 10 %,11,89,839
2022,sch,mat,Regular,Northwood,411,Northwood Elementary School,22085,0,230 - 235,18,32,24,26,50,50,
2022,sch,mat,Regular,Northwood,411,Northwood Elementary School,22085,3,40 - 45,38,30,15,18,33,68,417
2022,sch,mat,Regular,Northwood,411,Northwood Elementary School,22085,4,30 - 35,13,25,34,28,63,38,466
2022,sch,mat,Regular,Northwood,411,Northwood Elementary School,22085,5,35 - 40,< 10 %,49,20,26,46,54,505
2022,sch,mat,Regular,Northwood,411,Northwood Elementary School,22085,6,40 - 45,< 10 %,23,32,41,73,27,542
2022,sch,mat,Regular,Northwood,411,Northwood Elementary School,22085,7,40 - 45,23,30,28,20,48,53,548
2022,sch,mat,Regular,Northwood,411,Northwood Elementary School,22085,8,35 - 40,26,36,18,21,38,62,575
2022,sch,rea,Regular,Northwood,411,Northwood Elementary School,22085,0,225 - 230,22,21,36,21,57,43,
2022,sch,rea,Regular,Northwood,411,Northwood Elementary School,22085,3,40 - 45,45,30,15,10,25,75,564
2022,sch,rea,Regular,Northwood,411,Northwood Elementary School,22085,4,30 - 35,28,< 10 %,25,38,63,38,612
2022,sch,rea,Regular,Northwood,411,Northwood Elementary School,22085,5,35 - 40,< 10 %,14,60,20,80,20,645
2022,sch,rea,Regular,Northwood,411,Northwood Elementary School,22085,6,40 - 45,< 10 %,18,39,34,73,27,665
2022,sch,rea,Regular,Northwood,411,Northwood Elementary School,22085,7,40 - 45,13,43,33,13,45,55,647
2022,sch,rea,Regular,Northwood,411,Northwood Elementary School,22085,8,35 - 40,32,11,45,13,58,42,660
2022,sch,sci,Regular,Northwood,411,Northwood Elementary School,22085,0,70 - 75,26,23,30,22,51,49,
2022,sch,sci,Regular,Northwood,411,Northwood Elementary School,22085,5,35 - 40,11,29,29,31,60,40,558
2022,sch,sci,Regular,Northwood,411,Northwood Elementary School,22085,8,35 - 40,38,18,31,13,44,56,849
2022,sch,mat,Regular,Nottingham,413,Nottingham Elementary School,22095,0,315 - 320,10,25,23,42,65,35,
2022,sch,mat,Regular,Nottingham,413,Nottingham Elementary School,22095,3,50 - 55,12,20,31,37,69,31,439
2022,sch,mat,Regular,Nottingham,413,Nottingham Elementary School,22095,4,40 - 45,< 10 %,44,35,14,49,51,460
2022,sch,mat,Regular,Nottingham,413,Nottingham Elementary School,22095,5,50 - 55,< 10 %,31,24,37,61,39,508
2022,sch,mat,Regular,Nottingham,413,Nottingham Elementary School,22095,6,35 - 40,< 10 %,26,21,51,72,28,548
2022,sch,mat,Regular,Nottingham,413,Nottingham Elementary School,22095,7,60 - 65,16,16,15,53,68,32,581
2022,sch,mat,Regular,Nottingham,413,Nottingham Elementary School,22095,8,70 - 75,11,20,19,50,69,31,612
2022,sch,rea,Regular,Nottingham,413,Nottingham Elementary School,22095,0,315 - 320,18,23,35,24,59,41,
2022,sch,rea,Regular,Nottingham,413,Nottingham Elementary School,22095,3,50 - 55,28,32,26,14,40,60,575
2022,sch,rea,Regular,Nottingham,413,Nottingham Elementary School,22095,4,40 - 45,40,21,21,19,40,60,592
2022,sch,rea,Regular,Nottingham,413,Nottingham Elementary School,22095,5,50 - 55,< 10 %,27,27,37,65,35,644
2022,sch,rea,Regular,Nottingham,413,Nottingham Elementary School,22095,6,35 - 40,< 10 %,31,36,26,62,38,660
2022,sch,rea,Regular,Nottingham,413,Nottingham Elementary School,22095,7,60 - 65,16,13,50,21,71,29,662
2022,sch,rea,Regular,Nottingham,413,Nottingham Elementary School,22095,8,70 - 75,11,21,41,26,67,33,679
2022,sch,sci,Regular,Nottingham,413,Nottingham Elementary School,22095,0,120 - 125,24,19,38,18,57,43,
2022,sch,sci,Regular,Nottingham,413,Nottingham Elementary School,22095,5,50 - 55,18,14,45,24,69,31,557
2022,sch,sci,Regular,Nottingham,413,Nottingham Elementary School,22095,8,65 - 70,29,23,33,14,48,52,854
2022,sch,mat,Regular,Oyster River Coop,423,Oyster River Middle School,22790,0,610 - 615,10,25,26,39,65,35,
2022,sch,mat,Regular,Oyster River Coop,423,Oyster River Middle School,22790,5,145 - 150,15,26,26,34,60,40,505
2022,sch,mat,Regular,Oyster River Coop,423,Oyster River Middle School,22790,6,155 - 160,11,28,25,35,61,39,534
2022,sch,mat,Regular,Oyster River Coop,423,Oyster River Middle School,22790,7,150 - 155,12,24,32,33,64,36,568
2022,sch,mat,Regular,Oyster River Coop,423,Oyster River Middle School,22790,8,150 - 155,< 10 %,22,21,53,74,26,628
2022,sch,rea,Regular,Oyster River Coop,423,Oyster River Middle School,22790,0,610 - 615,12,18,48,22,69,31,
2022,sch,rea,Regular,Oyster River Coop,423,Oyster River Middle School,22790,5,145 - 150,15,13,41,32,72,28,641
2022,sch,rea,Regular,Oyster River Coop,423,Oyster River Middle School,22790,6,155 - 160,13,22,46,18,65,35,656
2022,sch,rea,Regular,Oyster River Coop,423,Oyster River Middle School,22790,7,150 - 155,12,22,52,15,67,33,659
2022,sch,rea,Regular,Oyster River Coop,423,Oyster River Middle School,22790,8,150 - 155,< 10 %,17,52,23,74,26,680
2022,sch,sci,Regular,Oyster River Coop,423,Oyster River Middle School,22790,0,300 - 305,18,21,38,24,62,38,
2022,sch,sci,Regular,Oyster River Coop,423,Oyster River Middle School,22790,5,145 - 150,19,21,31,29,60,40,557
2022,sch,sci,Regular,Oyster River Coop,423,Oyster River Middle School,22790,8,150 - 155,16,20,44,20,64,36,858
2022,sch,mat,Regular,Oyster River Coop,423,Oyster River High School,22800,0,170 - 175,13,24,41,22,63,37,
2022,sch,mat,Regular,Oyster River Coop,423,Oyster River High School,22800,11,170 - 175,13,24,41,22,63,37,560
2022,sch,rea,Regular,Oyster River Coop,423,Oyster River High School,22800,0,170 - 175,< 10 %,13,53,26,79,21,
2022,sch,rea,Regular,Oyster River Coop,423,Oyster River High School,22800,11,170 - 175,< 10 %,13,53,26,79,21,556
2022,sch,sci,Regular,Oyster River Coop,423,Oyster River High School,22800,0,175 - 180,29,16,47,< 10 %,55,45,
2022,sch,sci,Regular,Oyster River Coop,423,Oyster River High School,22800,11,175 - 180,29,16,47,< 10 %,55,45,1155
2022,sch,mat,Regular,Oyster River Coop,423,Mast Way School,22805,0,130 - 135,< 10 %,21,29,40,69,31,
2022,sch,mat,Regular,Oyster River Coop,423,Mast Way School,22805,3,55 - 60,12,28,33,26,60,40,438
2022,sch,mat,Regular,Oyster River Coop,423,Mast Way School,22805,4,70 - 75,< 10 %,16,26,51,77,23,487
2022,sch,rea,Regular,Oyster River Coop,423,Mast Way School,22805,0,130 - 135,12,18,24,46,70,30,
2022,sch,rea,Regular,Oyster River Coop,423,Mast Way School,22805,3,55 - 60,18,18,30,35,65,35,598
2022,sch,rea,Regular,Oyster River Coop,423,Mast Way School,22805,4,70 - 75,< 10 %,18,20,54,74,26,630
2022,sch,mat,Regular,Oyster River Coop,423,Moharimet School,26660,0,110 - 115,< 10 %,18,32,44,76,24,
2022,sch,mat,Regular,Oyster River Coop,423,Moharimet School,26660,3,45 - 50,< 10 %,< 10 %,39,47,86,14,456
2022,sch,mat,Regular,Oyster River Coop,423,Moharimet School,26660,4,65 - 70,< 10 %,25,28,42,69,31,479
2022,sch,rea,Regular,Oyster River Coop,423,Moharimet School,26660,0,110 - 115,< 10 %,18,35,38,73,27,
2022,sch,rea,Regular,Oyster River Coop,423,Moharimet School,26660,3,45 - 50,< 10 %,20,35,41,76,24,609
2022,sch,rea,Regular,Oyster River Coop,423,Moharimet School,26660,4,65 - 70,12,17,35,35,71,29,623
2022,sch,mat,Regular,Pelham,425,Pelham High School,21105,0,130 - 135,29,35,33,< 10 %,36,64,
2022,sch,mat,Regular,Pelham,425,Pelham High School,21105,11,130 - 135,29,35,33,< 10 %,36,64,481
2022,sch,rea,Regular,Pelham,425,Pelham High School,21105,0,130 - 135,16,30,45,< 10 %,54,46,
2022,sch,rea,Regular,Pelham,425,Pelham High School,21105,11,130 - 135,16,30,45,< 10 %,54,46,497
2022,sch,sci,Regular,Pelham,425,Pelham High School,21105,0,130 - 135,35,22,39,< 10 %,42,58,
2022,sch,sci,Regular,Pelham,425,Pelham High School,21105,11,130 - 135,35,22,39,< 10 %,42,58,1150
2022,sch,mat,Regular,Pelham,425,Pelham Memorial School,21110,0,370 - 375,38,38,19,< 10 %,24,76,
2022,sch,mat,Regular,Pelham,425,Pelham Memorial School,21110,6,105 - 110,22,36,34,< 10 %,42,58,506
2022,sch,mat,Regular,Pelham,425,Pelham Memorial School,21110,7,125 - 130,39,44,14,< 10 %,17,83,512
2022,sch,mat,Regular,Pelham,425,Pelham Memorial School,21110,8,135 - 140,49,34,13,< 10 %,17,83,536
2022,sch,rea,Regular,Pelham,425,Pelham Memorial School,21110,0,375 - 380,25,32,34,< 10 %,43,57,
2022,sch,rea,Regular,Pelham,425,Pelham Memorial School,21110,6,105 - 110,17,32,37,14,51,49,643
2022,sch,rea,Regular,Pelham,425,Pelham Memorial School,21110,7,130 - 135,24,34,39,< 10 %,42,58,635
2022,sch,rea,Regular,Pelham,425,Pelham Memorial School,21110,8,135 - 140,32,30,27,10,38,63,646
2022,sch,sci,Regular,Pelham,425,Pelham Memorial School,21110,0,135 - 140,53,22,22,< 10 %,25,75,
2022,sch,sci,Regular,Pelham,425,Pelham Memorial School,21110,8,135 - 140,53,22,22,< 10 %,25,75,844
2022,sch,mat,Regular,Pelham,425,Pelham Elementary School,27970,0,355 - 360,18,32,34,15,50,50,
2022,sch,mat,Regular,Pelham,425,Pelham Elementary School,27970,3,115 - 120,22,31,39,< 10 %,47,53,426
2022,sch,mat,Regular,Pelham,425,Pelham Elementary School,27970,4,115 - 120,14,33,38,15,53,47,462
2022,sch,mat,Regular,Pelham,425,Pelham Elementary School,27970,5,120 - 125,18,33,27,22,48,52,491
2022,sch,rea,Regular,Pelham,425,Pelham Elementary School,27970,0,355 - 360,23,22,34,21,55,45,
2022,sch,rea,Regular,Pelham,425,Pelham Elementary School,27970,3,115 - 120,29,27,26,18,44,56,579
2022,sch,rea,Regular,Pelham,425,Pelham Elementary School,27970,4,115 - 120,21,18,36,24,61,39,610
2022,sch,rea,Regular,Pelham,425,Pelham Elementary School,27970,5,120 - 125,19,20,40,21,61,39,629
2022,sch,sci,Regular,Pelham,425,Pelham Elementary School,27970,0,120 - 125,29,23,32,17,48,52,
2022,sch,sci,Regular,Pelham,425,Pelham Elementary School,27970,5,120 - 125,29,23,32,17,48,52,552
2022,sch,mat,Regular,Pembroke,427,Pembroke Hill School,22615,0,130 - 135,35,35,22,< 10 %,30,70,
2022,sch,mat,Regular,Pembroke,427,Pembroke Hill School,22615,3,65 - 70,34,31,22,14,35,65,418
2022,sch,mat,Regular,Pembroke,427,Pembroke Hill School,22615,4,65 - 70,35,40,22,< 10 %,25,75,438
2022,sch,rea,Regular,Pembroke,427,Pembroke Hill School,22615,0,130 - 135,35,25,27,14,41,59,
2022,sch,rea,Regular,Pembroke,427,Pembroke Hill School,22615,3,65 - 70,35,23,26,15,42,58,569
2022,sch,rea,Regular,Pembroke,427,Pembroke Hill School,22615,4,65 - 70,34,26,28,12,40,60,590
2022,sch,mat,Regular,Pembroke,427,Pembroke Academy,22620,0,175 - 180,33,47,19,< 10 %,20,80,
2022,sch,mat,Regular,Pembroke,427,Pembroke Academy,22620,11,175 - 180,33,47,19,< 10 %,20,80,462
2022,sch,rea,Regular,Pembroke,427,Pembroke Academy,22620,0,175 - 180,22,30,42,< 10 %,48,52,
2022,sch,rea,Regular,Pembroke,427,Pembroke Academy,22620,11,175 - 180,22,30,42,< 10 %,48,52,480
2022,sch,sci,Regular,Pembroke,427,Pembroke Academy,22620,0,170 - 175,53,18,28,< 10 %,29,71,
2022,sch,sci,Regular,Pembroke,427,Pembroke Academy,22620,11,170 - 175,53,18,28,< 10 %,29,71,1146
2022,sch,mat,Regular,Pembroke,427,Three Rivers School,26925,0,295 - 300,22,35,22,20,43,57,
2022,sch,mat,Regular,Pembroke,427,Three Rivers School,26925,5,60 - 65,22,45,18,15,33,67,488
2022,sch,mat,Regular,Pembroke,427,Three Rivers School,26925,6,70 - 75,15,38,28,18,46,54,516
2022,sch,mat,Regular,Pembroke,427,Three Rivers School,26925,7,75 - 80,20,37,21,21,43,57,550
2022,sch,mat,Regular,Pembroke,427,Three Rivers School,26925,8,90 - 95,29,26,21,24,46,54,577
2022,sch,rea,Regular,Pembroke,427,Three Rivers School,26925,0,295 - 300,19,31,38,12,50,50,
2022,sch,rea,Regular,Pembroke,427,Three Rivers School,26925,5,60 - 65,30,30,27,13,40,60,613
2022,sch,rea,Regular,Pembroke,427,Three Rivers School,26925,6,70 - 75,13,32,46,< 10 %,55,45,643
2022,sch,rea,Regular,Pembroke,427,Three Rivers School,26925,7,75 - 80,< 10 %,36,51,< 10 %,56,44,649
