yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1text,plevel2text,plevel3text,plevel4text,pAboveProftext,pbelowProfText,AvgScore
2021,sch,mat,Regular,Sanborn Regional,476,Daniel J. Bakie School,20625,3,80 - 85,31,29,25,14,40,60,424
2021,sch,rea,Regular,Sanborn Regional,476,Daniel J. Bakie School,20625,0,80 - 85,34,22,25,19,45,55,
2021,sch,rea,Regular,Sanborn Regional,476,Daniel J. Bakie School,20625,3,80 - 85,34,22,25,19,45,55,576
2021,sch,mat,Regular,Sanborn Regional,476,Memorial School,20635,0,255 - 260,30,37,23,10,33,67,
2021,sch,mat,Regular,Sanborn Regional,476,Memorial School,20635,4,90 - 95,18,35,33,14,47,53,459
2021,sch,mat,Regular,Sanborn Regional,476,Memorial School,20635,5,60 - 65,43,40,13,< 10 %,17,83,459
2021,sch,mat,Regular,Sanborn Regional,476,Memorial School,20635,6,100 - 105,34,36,21,< 10 %,29,71,491
2021,sch,rea,Regular,Sanborn Regional,476,Memorial School,20635,0,255 - 260,26,23,35,16,51,49,
2021,sch,rea,Regular,Sanborn Regional,476,Memorial School,20635,4,90 - 95,26,16,31,26,57,43,608
2021,sch,rea,Regular,Sanborn Regional,476,Memorial School,20635,5,60 - 65,30,16,38,16,54,46,618
2021,sch,rea,Regular,Sanborn Regional,476,Memorial School,20635,6,100 - 105,24,32,36,< 10 %,44,56,632
2021,sch,sci,Regular,Sanborn Regional,476,Memorial School,20635,0,60 - 65,48,25,17,10,27,73,
2021,sch,sci,Regular,Sanborn Regional,476,Memorial School,20635,5,60 - 65,48,25,17,10,27,73,544
2021,sch,mat,Regular,Sanborn Regional,476,Sanborn Regional High School,20620,0,115 - 120,21,49,30,< 10 %,30,70,
2021,sch,mat,Regular,Sanborn Regional,476,Sanborn Regional High School,20620,11,115 - 120,21,49,30,< 10 %,30,70,486
2021,sch,rea,Regular,Sanborn Regional,476,Sanborn Regional High School,20620,0,115 - 120,18,21,46,15,61,39,
2021,sch,rea,Regular,Sanborn Regional,476,Sanborn Regional High School,20620,11,115 - 120,18,21,46,15,61,39,509
2021,sch,sci,Regular,Sanborn Regional,476,Sanborn Regional High School,20620,0,60 - 65,40,17,40,< 10 %,43,57,
2021,sch,sci,Regular,Sanborn Regional,476,Sanborn Regional High School,20620,11,60 - 65,40,17,40,< 10 %,43,57,1150
2021,sch,mat,Regular,Sanborn Regional,476,Sanborn Regional Middle School,20630,0,160 - 165,50,37,10,< 10 %,13,87,
2021,sch,mat,Regular,Sanborn Regional,476,Sanborn Regional Middle School,20630,7,80 - 85,53,38,10,< 10 %,10,90,502
2021,sch,mat,Regular,Sanborn Regional,476,Sanborn Regional Middle School,20630,8,80 - 85,48,37,10,< 10 %,16,84,547
2021,sch,rea,Regular,Sanborn Regional,476,Sanborn Regional Middle School,20630,0,160 - 165,29,24,37,10,47,53,
2021,sch,rea,Regular,Sanborn Regional,476,Sanborn Regional Middle School,20630,7,80 - 85,38,26,31,< 10 %,36,64,627
2021,sch,rea,Regular,Sanborn Regional,476,Sanborn Regional Middle School,20630,8,80 - 85,21,22,43,15,57,43,666
2021,sch,sci,Regular,Sanborn Regional,476,Sanborn Regional Middle School,20630,0,80 - 85,54,27,16,< 10 %,19,81,
2021,sch,sci,Regular,Sanborn Regional,476,Sanborn Regional Middle School,20630,8,80 - 85,54,27,16,< 10 %,19,81,844
2021,sch,mat,Regular,Seabrook,485,Seabrook Elementary School,20810,0,110 - 115,40,33,21,< 10 %,27,73,
2021,sch,mat,Regular,Seabrook,485,Seabrook Elementary School,20810,3,55 - 60,34,31,24,10,34,66,419
2021,sch,mat,Regular,Seabrook,485,Seabrook Elementary School,20810,4,50 - 55,46,35,17,< 10 %,19,81,433
2021,sch,rea,Regular,Seabrook,485,Seabrook Elementary School,20810,0,110 - 115,34,36,21,< 10 %,30,70,
2021,sch,rea,Regular,Seabrook,485,Seabrook Elementary School,20810,3,55 - 60,36,36,21,< 10 %,28,72,568
2021,sch,rea,Regular,Seabrook,485,Seabrook Elementary School,20810,4,50 - 55,31,37,21,12,33,67,594
2021,sch,mat,Regular,Seabrook,485,Seabrook Middle School,27995,0,255 - 260,62,28,< 10 %,< 10 %,10,90,
2021,sch,mat,Regular,Seabrook,485,Seabrook Middle School,27995,5,65 - 70,67,22,< 10 %,< 10 %,10,90,442
2021,sch,mat,Regular,Seabrook,485,Seabrook Middle School,27995,6,60 - 65,72,28,< 10 %,< 10 %,< 10 %,> 90 %,452
2021,sch,mat,Regular,Seabrook,485,Seabrook Middle School,27995,7,60 - 65,56,31,11,< 10 %,13,88,497
2021,sch,mat,Regular,Seabrook,485,Seabrook Middle School,27995,8,60 - 65,53,30,11,< 10 %,17,83,536
2021,sch,rea,Regular,Seabrook,485,Seabrook Middle School,27995,0,255 - 260,42,25,29,< 10 %,34,66,
2021,sch,rea,Regular,Seabrook,485,Seabrook Middle School,27995,5,65 - 70,45,18,27,10,37,63,605
2021,sch,rea,Regular,Seabrook,485,Seabrook Middle School,27995,6,60 - 65,43,28,26,< 10 %,30,70,613
2021,sch,rea,Regular,Seabrook,485,Seabrook Middle School,27995,7,60 - 65,44,25,30,< 10 %,31,69,616
2021,sch,rea,Regular,Seabrook,485,Seabrook Middle School,27995,8,60 - 65,36,28,31,< 10 %,36,64,643
2021,sch,sci,Regular,Seabrook,485,Seabrook Middle School,27995,0,130 - 135,56,20,17,< 10 %,24,76,
2021,sch,sci,Regular,Seabrook,485,Seabrook Middle School,27995,5,65 - 70,49,27,13,10,24,76,544
2021,sch,sci,Regular,Seabrook,485,Seabrook Middle School,27995,8,60 - 65,63,13,20,< 10 %,25,75,843
2021,sch,mat,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,0,160 - 165,33,29,26,12,38,62,
2021,sch,mat,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,3,20 - 25,< 10 %,22,43,26,70,30,439
2021,sch,mat,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,4,25 - 30,15,46,31,< 10 %,38,62,452
2021,sch,mat,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,5,20 - 25,50,42,< 10 %,< 10 %,< 10 %,> 90 %,459
2021,sch,mat,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,6,20 - 25,48,14,33,< 10 %,38,62,487
2021,sch,mat,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,7,35 - 40,31,26,34,< 10 %,43,57,535
2021,sch,mat,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,8,30 - 35,44,25,13,19,31,69,563
2021,sch,rea,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,0,155 - 160,25,23,38,13,52,48,
2021,sch,rea,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,3,15 - 20,20,13,40,27,67,33,590
2021,sch,rea,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,4,25 - 30,23,31,31,15,46,54,598
2021,sch,rea,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,5,25 - 30,23,< 10 %,65,12,77,23,631
2021,sch,rea,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,6,20 - 25,18,27,41,14,55,45,639
2021,sch,rea,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,7,35 - 40,31,29,34,< 10 %,40,60,627
2021,sch,rea,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,8,30 - 35,28,31,25,16,41,59,654
2021,sch,sci,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,0,55 - 60,41,17,33,< 10 %,41,59,
2021,sch,sci,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,5,25 - 30,38,23,31,< 10 %,38,62,548
2021,sch,sci,Regular,Seacoast Charter School,705,Seacoast Charter School,28400,8,30 - 35,44,13,34,< 10 %,44,56,849
2021,sch,mat,Regular,Shaker Regional,486,Belmont Elementary School,22135,0,115 - 120,36,37,21,< 10 %,27,73,
2021,sch,mat,Regular,Shaker Regional,486,Belmont Elementary School,22135,3,50 - 55,41,31,24,< 10 %,28,72,413
2021,sch,mat,Regular,Shaker Regional,486,Belmont Elementary School,22135,4,65 - 70,32,42,18,< 10 %,26,74,439
2021,sch,rea,Regular,Shaker Regional,486,Belmont Elementary School,22135,0,115 - 120,41,28,22,< 10 %,31,69,
2021,sch,rea,Regular,Shaker Regional,486,Belmont Elementary School,22135,3,50 - 55,39,31,24,< 10 %,30,70,567
2021,sch,rea,Regular,Shaker Regional,486,Belmont Elementary School,22135,4,60 - 65,43,25,21,11,32,68,583
2021,sch,mat,Regular,Shaker Regional,486,Belmont High School,22145,0,75 - 80,25,45,26,< 10 %,30,70,
2021,sch,mat,Regular,Shaker Regional,486,Belmont High School,22145,11,75 - 80,25,45,26,< 10 %,30,70,487
2021,sch,rea,Regular,Shaker Regional,486,Belmont High School,22145,0,75 - 80,21,25,46,< 10 %,54,46,
2021,sch,rea,Regular,Shaker Regional,486,Belmont High School,22145,11,75 - 80,21,25,46,< 10 %,54,46,487
2021,sch,sci,Regular,Shaker Regional,486,Belmont High School,22145,0,60 - 65,36,22,31,11,42,58,
2021,sch,sci,Regular,Shaker Regional,486,Belmont High School,22145,11,60 - 65,36,22,31,11,42,58,1152
2021,sch,mat,Regular,Shaker Regional,486,Belmont Middle School,22150,0,315 - 320,38,40,16,< 10 %,21,79,
2021,sch,mat,Regular,Shaker Regional,486,Belmont Middle School,22150,5,70 - 75,46,40,< 10 %,< 10 %,14,86,461
2021,sch,mat,Regular,Shaker Regional,486,Belmont Middle School,22150,6,90 - 95,37,46,15,< 10 %,17,83,482
2021,sch,mat,Regular,Shaker Regional,486,Belmont Middle School,22150,7,75 - 80,35,40,19,< 10 %,25,75,516
2021,sch,mat,Regular,Shaker Regional,486,Belmont Middle School,22150,8,75 - 80,37,35,22,< 10 %,28,72,548
2021,sch,rea,Regular,Shaker Regional,486,Belmont Middle School,22150,0,310 - 315,28,26,34,12,46,54,
2021,sch,rea,Regular,Shaker Regional,486,Belmont Middle School,22150,5,70 - 75,30,26,27,17,44,56,619
2021,sch,rea,Regular,Shaker Regional,486,Belmont Middle School,22150,6,90 - 95,23,29,38,10,48,52,635
2021,sch,rea,Regular,Shaker Regional,486,Belmont Middle School,22150,7,70 - 75,31,27,35,< 10 %,42,58,628
2021,sch,rea,Regular,Shaker Regional,486,Belmont Middle School,22150,8,75 - 80,30,21,34,16,49,51,655
2021,sch,sci,Regular,Shaker Regional,486,Belmont Middle School,22150,0,150 - 155,45,21,24,< 10 %,33,67,
2021,sch,sci,Regular,Shaker Regional,486,Belmont Middle School,22150,5,70 - 75,44,20,21,14,36,64,547
2021,sch,sci,Regular,Shaker Regional,486,Belmont Middle School,22150,8,80 - 85,46,23,26,< 10 %,31,69,846
2021,sch,mat,Regular,Shaker Regional,486,Canterbury Elementary School,22165,0,50 - 55,13,34,40,13,53,47,
2021,sch,mat,Regular,Shaker Regional,486,Canterbury Elementary School,22165,3,20 - 25,< 10 %,35,50,10,60,40,435
2021,sch,mat,Regular,Shaker Regional,486,Canterbury Elementary School,22165,4,15 - 20,26,26,42,< 10 %,47,53,449
2021,sch,mat,Regular,Shaker Regional,486,Canterbury Elementary School,22165,5,10 - 15,< 10 %,43,21,29,50,50,500
2021,sch,rea,Regular,Shaker Regional,486,Canterbury Elementary School,22165,0,50 - 55,< 10 %,28,32,30,62,38,
2021,sch,rea,Regular,Shaker Regional,486,Canterbury Elementary School,22165,3,20 - 25,< 10 %,25,45,30,75,25,603
2021,sch,rea,Regular,Shaker Regional,486,Canterbury Elementary School,22165,4,15 - 20,16,42,21,21,42,58,602
2021,sch,rea,Regular,Shaker Regional,486,Canterbury Elementary School,22165,5,10 - 15,14,14,29,43,71,29,640
2021,sch,sci,Regular,Shaker Regional,486,Canterbury Elementary School,22165,0,10 - 15,14,14,50,21,71,29,
2021,sch,sci,Regular,Shaker Regional,486,Canterbury Elementary School,22165,5,10 - 15,14,14,50,21,71,29,558
2021,sch,mat,Regular,Somersworth,491,Maple Wood Elementary School,29203,0,245 - 250,59,28,10,< 10 %,12,88,
2021,sch,mat,Regular,Somersworth,491,Maple Wood Elementary School,29203,3,75 - 80,51,29,14,< 10 %,21,79,411
2021,sch,mat,Regular,Somersworth,491,Maple Wood Elementary School,29203,4,80 - 85,60,30,< 10 %,< 10 %,10,90,426
2021,sch,mat,Regular,Somersworth,491,Maple Wood Elementary School,29203,5,90 - 95,66,26,< 10 %,< 10 %,< 10 %,> 90 %,443
2021,sch,rea,Regular,Somersworth,491,Maple Wood Elementary School,29203,0,250 - 255,44,28,21,< 10 %,28,72,
2021,sch,rea,Regular,Somersworth,491,Maple Wood Elementary School,29203,3,75 - 80,40,32,17,10,27,73,562
2021,sch,rea,Regular,Somersworth,491,Maple Wood Elementary School,29203,4,80 - 85,46,26,21,< 10 %,28,72,582
2021,sch,rea,Regular,Somersworth,491,Maple Wood Elementary School,29203,5,90 - 95,45,26,25,< 10 %,29,71,593
2021,sch,sci,Regular,Somersworth,491,Maple Wood Elementary School,29203,0,90 - 95,74,13,10,< 10 %,13,87,
2021,sch,sci,Regular,Somersworth,491,Maple Wood Elementary School,29203,5,90 - 95,74,13,10,< 10 %,13,87,537
2021,sch,mat,Regular,Somersworth,491,Somersworth High School,22845,0,60 - 65,37,50,13,< 10 %,13,87,
2021,sch,mat,Regular,Somersworth,491,Somersworth High School,22845,11,60 - 65,37,50,13,< 10 %,13,87,451
2021,sch,rea,Regular,Somersworth,491,Somersworth High School,22845,0,60 - 65,29,29,40,< 10 %,42,58,
2021,sch,rea,Regular,Somersworth,491,Somersworth High School,22845,11,60 - 65,29,29,40,< 10 %,42,58,468
2021,sch,sci,Regular,Somersworth,491,Somersworth High School,22845,0,60 - 65,61,19,20,< 10 %,20,80,
2021,sch,sci,Regular,Somersworth,491,Somersworth High School,22845,11,60 - 65,61,19,20,< 10 %,20,80,1144
2021,sch,mat,Regular,Somersworth,491,Somersworth Middle School,22830,0,270 - 275,49,29,15,< 10 %,21,79,
2021,sch,mat,Regular,Somersworth,491,Somersworth Middle School,22830,6,95 - 100,51,25,20,< 10 %,24,76,477
2021,sch,mat,Regular,Somersworth,491,Somersworth Middle School,22830,7,90 - 95,47,34,13,< 10 %,19,81,504
2021,sch,mat,Regular,Somersworth,491,Somersworth Middle School,22830,8,75 - 80,51,29,11,< 10 %,20,80,542
2021,sch,rea,Regular,Somersworth,491,Somersworth Middle School,22830,0,260 - 265,40,31,25,< 10 %,29,71,
2021,sch,rea,Regular,Somersworth,491,Somersworth Middle School,22830,6,95 - 100,33,38,23,< 10 %,28,72,615
2021,sch,rea,Regular,Somersworth,491,Somersworth Middle School,22830,7,90 - 95,48,25,26,< 10 %,27,73,607
2021,sch,rea,Regular,Somersworth,491,Somersworth Middle School,22830,8,70 - 75,39,27,27,< 10 %,34,66,642
2021,sch,sci,Regular,Somersworth,491,Somersworth Middle School,22830,0,70 - 75,54,25,19,< 10 %,21,79,
2021,sch,sci,Regular,Somersworth,491,Somersworth Middle School,22830,8,70 - 75,54,25,19,< 10 %,21,79,843
2021,sch,mat,Regular,Souhegan Cooperative,493,Souhegan Coop High School,26860,0,170 - 175,< 10 %,32,45,14,59,41,
2021,sch,mat,Regular,Souhegan Cooperative,493,Souhegan Coop High School,26860,11,170 - 175,< 10 %,32,45,14,59,41,543
2021,sch,rea,Regular,Souhegan Cooperative,493,Souhegan Coop High School,26860,0,170 - 175,< 10 %,14,58,22,80,20,
2021,sch,rea,Regular,Souhegan Cooperative,493,Souhegan Coop High School,26860,11,170 - 175,< 10 %,14,58,22,80,20,554
2021,sch,sci,Regular,Souhegan Cooperative,493,Souhegan Coop High School,26860,0,75 - 80,22,22,46,< 10 %,55,45,
2021,sch,sci,Regular,Souhegan Cooperative,493,Souhegan Coop High School,26860,11,75 - 80,22,22,46,< 10 %,55,45,1156
2021,sch,mat,Regular,South Hampton,495,South Hampton Barnard School,20815,0,45 - 50,< 10 %,21,36,34,70,30,
2021,sch,mat,Regular,South Hampton,495,South Hampton Barnard School,20815,3,10 - 15,17,33,25,25,50,50,436
2021,sch,mat,Regular,South Hampton,495,South Hampton Barnard School,20815,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,South Hampton,495,South Hampton Barnard School,20815,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,South Hampton,495,South Hampton Barnard School,20815,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,South Hampton,495,South Hampton Barnard School,20815,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,South Hampton,495,South Hampton Barnard School,20815,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,South Hampton,495,South Hampton Barnard School,20815,0,45 - 50,15,11,34,40,74,26,
2021,sch,rea,Regular,South Hampton,495,South Hampton Barnard School,20815,3,10 - 15,33,17,25,25,50,50,580
2021,sch,rea,Regular,South Hampton,495,South Hampton Barnard School,20815,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,South Hampton,495,South Hampton Barnard School,20815,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,South Hampton,495,South Hampton Barnard School,20815,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,South Hampton,495,South Hampton Barnard School,20815,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,South Hampton,495,South Hampton Barnard School,20815,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,South Hampton,495,South Hampton Barnard School,20815,0,15 - 20,13,13,44,31,75,25,
2021,sch,sci,Regular,South Hampton,495,South Hampton Barnard School,20815,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,South Hampton,495,South Hampton Barnard School,20815,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Stark,499,Stark Village School,22910,0,10 - 15,23,38,38,< 10 %,38,62,
2021,sch,mat,Regular,Stark,499,Stark Village School,22910,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Stark,499,Stark Village School,22910,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Stark,499,Stark Village School,22910,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Stark,499,Stark Village School,22910,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Stark,499,Stark Village School,22910,0,10 - 15,< 10 %,23,38,38,77,23,
2021,sch,rea,Regular,Stark,499,Stark Village School,22910,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Stark,499,Stark Village School,22910,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Stark,499,Stark Village School,22910,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Stark,499,Stark Village School,22910,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Stark,499,Stark Village School,22910,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Stark,499,Stark Village School,22910,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Stewartstown,501,Stewartstown Community School,27560,0,30 - 35,45,18,30,< 10 %,36,64,
2021,sch,mat,Regular,Stewartstown,501,Stewartstown Community School,27560,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Stewartstown,501,Stewartstown Community School,27560,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Stewartstown,501,Stewartstown Community School,27560,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Stewartstown,501,Stewartstown Community School,27560,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Stewartstown,501,Stewartstown Community School,27560,7,10 - 15,55,18,27,< 10 %,27,73,520
2021,sch,mat,Regular,Stewartstown,501,Stewartstown Community School,27560,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Stewartstown,501,Stewartstown Community School,27560,0,30 - 35,30,42,18,< 10 %,27,73,
2021,sch,rea,Regular,Stewartstown,501,Stewartstown Community School,27560,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Stewartstown,501,Stewartstown Community School,27560,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Stewartstown,501,Stewartstown Community School,27560,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Stewartstown,501,Stewartstown Community School,27560,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Stewartstown,501,Stewartstown Community School,27560,7,10 - 15,27,55,18,< 10 %,18,82,621
2021,sch,rea,Regular,Stewartstown,501,Stewartstown Community School,27560,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Stewartstown,501,Stewartstown Community School,27560,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Stewartstown,501,Stewartstown Community School,27560,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Stewartstown,501,Stewartstown Community School,27560,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Stoddard,503,James Faulkner Elementary School,20980,0,20 - 25,38,25,21,17,38,63,
2021,sch,mat,Regular,Stoddard,503,James Faulkner Elementary School,20980,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Stoddard,503,James Faulkner Elementary School,20980,4,10 - 15,27,36,< 10 %,27,36,64,433
2021,sch,mat,Regular,Stoddard,503,James Faulkner Elementary School,20980,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Stoddard,503,James Faulkner Elementary School,20980,0,20 - 25,33,33,17,17,33,67,
2021,sch,rea,Regular,Stoddard,503,James Faulkner Elementary School,20980,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Stoddard,503,James Faulkner Elementary School,20980,4,10 - 15,36,36,< 10 %,18,27,73,580
2021,sch,rea,Regular,Stoddard,503,James Faulkner Elementary School,20980,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
